,SampleName,position,ANA plate,GEN plate name,Sample - sampleFunction,Design Id,Colony#,Title,nr. ,Well,Coumaric acid,Glucose,Trehalose,Coumaric acid_normalization,batch_corrected_Coumaric_acid
1067,SHK0066,A12,f31871,Plate 12,Control,nan,,f31871,12,A12,0.44652234576408,0.0025670626657727296,0.06398891126383266,0.44265913032419973,1.0087272918939927
1068,Coum_Library2_Col269,B1,f31871,Plate 12,Transformant,Coum_Library2,Col269,f31871,13,B1,0.45065357246333626,0.006044822475012709,0.04502302000263166,0.44265913032419973,1.018060041217904
1069,Coum_Library2_Col270,B2,f31871,Plate 12,Transformant,Coum_Library2,Col270,f31871,14,B2,0.5368004352224431,0.0006635338274090019,0.05631185114408025,0.44265913032419973,1.2126722311799942
1070,Coum_Library2_Col271,B3,f31871,Plate 12,Transformant,Coum_Library2,Col271,f31871,15,B3,0.49881661183496395,0.005888269320470419,0.040167401637626284,0.44265913032419973,1.1268639403634009
1072,SHK0046,B5,f31871,Plate 12,Control,nan,,f31871,17,B5,0.2525112255339523,0.14449910813342925,0.03263329399868889,0.44265913032419973,0.5704416970887175
1073,Coum_Library2_Col273,B6,f31871,Plate 12,Transformant,Coum_Library2,Col273,f31871,18,B6,0.4518041329457812,0.0014904481344211941,0.048517873323437245,0.44265913032419973,1.020659243185346
1074,Coum_Library2_Col274,B7,f31871,Plate 12,Transformant,Coum_Library2,Col274,f31871,19,B7,0.3989543784325564,0.00398185539713778,0.07187264775200802,0.44265913032419973,0.901267704882458
1075,Coum_Library2_Col275,B8,f31871,Plate 12,Transformant,Coum_Library2,Col275,f31871,20,B8,0.5411173381048318,0.009464690417863337,0.04567354604505312,0.44265913032419973,1.2224244368539785
1076,SHK0066,B9,f31871,Plate 12,Control,nan,,f31871,21,B9,0.34275488302305723,0.0035304866899153174,0.0658140321288342,0.44265913032419973,0.7743088519873667
1077,Coum_Library2_Col276,B10,f31871,Plate 12,Transformant,Coum_Library2,Col276,f31871,22,B10,0.30962233780230153,0.008317456122224287,0.044372718237397524,0.44265913032419973,0.6994599604791543
1079,Coum_Library2_Col278,B12,f31871,Plate 12,Transformant,Coum_Library2,Col278,f31871,24,B12,0.8029168850408335,0.19573018421437569,0.04825590286209493,0.44265913032419973,1.8138491449454213
1080,Coum_Library2_Col279,C1,f31871,Plate 12,Transformant,Coum_Library2,Col279,f31871,25,C1,0.9751434577824629,0.01148178905929816,0.05908075206129502,0.44265913032419973,2.202921821737363
1081,Coum_Library2_Col280,C2,f31871,Plate 12,Transformant,Coum_Library2,Col280,f31871,26,C2,0.4903854117647777,0.013957297971859366,0.06228864089863976,0.44265913032419973,1.1078172303949172
1082,Coum_Library2_Col281,C3,f31871,Plate 12,Transformant,Coum_Library2,Col281,f31871,27,C3,0.47489342767870696,0.013393340407827524,0.06285109358373592,0.44265913032419973,1.0728196825645482
1083,Coum_Library2_Col282,C4,f31871,Plate 12,Transformant,Coum_Library2,Col282,f31871,28,C4,0.44879915434695794,0.0078100633633991536,0.05455908878678155,0.44265913032419973,1.0138707723440863
1084,Coum_Library2_Col283,C5,f31871,Plate 12,Transformant,Coum_Library2,Col283,f31871,29,C5,0.513966921994166,0.0004771483090926639,0.05477713924160283,0.44265913032419973,1.1610896213023802
1086,Coum_Library2_Col285,C7,f31871,Plate 12,Transformant,Coum_Library2,Col285,f31871,31,C7,0.5305639362212315,0.17851395949650414,0.06283196219265903,0.44265913032419973,1.1985835146620631
1087,Coum_Library2_Col286,C8,f31871,Plate 12,Transformant,Coum_Library2,Col286,f31871,32,C8,0.7292104271858462,0.010384870607076034,0.07341577391543011,0.44265913032419973,1.6473407577785162
1089,Coum_Library2_Col288,C10,f31871,Plate 12,Transformant,Coum_Library2,Col288,f31871,34,C10,0.3399671764912164,0.12151570266254685,0.0552899136233402,0.44265913032419973,0.7680112149550091
1090,Coum_Library2_Col289,C11,f31871,Plate 12,Transformant,Coum_Library2,Col289,f31871,35,C11,0.558461718182142,0.00843096368877959,0.048504172807794135,0.44265913032419973,1.2616066854266157
1091,Coum_Library2_Col290,C12,f31871,Plate 12,Transformant,Coum_Library2,Col290,f31871,36,C12,0.4505291830796671,0.002516826932171683,0.08152730899482624,0.44265913032419973,1.0177790363201216
1092,Coum_Library2_Col291,D1,f31871,Plate 12,Transformant,Coum_Library2,Col291,f31871,37,D1,0.5113345493646845,0.03588372078600593,0.057734302077479475,0.44265913032419973,1.1551428951441427
1094,Coum_Library2_Col293,D3,f31871,Plate 12,Transformant,Coum_Library2,Col293,f31871,39,D3,0.49030581188473277,0.20681474396768854,0.06009301660898409,0.44265913032419973,1.1076374083273444
1096,Coum_Library2_Col295,D5,f31871,Plate 12,Transformant,Coum_Library2,Col295,f31871,41,D5,0.3536318425174582,0.2086955984551309,0.0962313783270794,0.44265913032419973,0.7988807149611064
1097,Coum_Library2_Col296,D6,f31871,Plate 12,Transformant,Coum_Library2,Col296,f31871,42,D6,0.659381555366412,0.006983065761549673,0.08076392960052144,0.44265913032419973,1.4895921267533476
1098,Coum_Library2_Col297,D7,f31871,Plate 12,Transformant,Coum_Library2,Col297,f31871,43,D7,0.6171411955950545,0.004187752545770552,0.09143680162721449,0.44265913032419973,1.3941680026865495
1099,Coum_Library2_Col298,D8,f31871,Plate 12,Transformant,Coum_Library2,Col298,f31871,44,D8,0.6253947879874755,0.004352263770072961,0.03984004718534954,0.44265913032419973,1.4128134836605353
1100,Coum_Library2_Col299,D9,f31871,Plate 12,Transformant,Coum_Library2,Col299,f31871,45,D9,0.5321101108837937,0.004645200055014876,0.05618320425266493,0.44265913032419973,1.2020764385771978
1101,Coum_Library2_Col300,D10,f31871,Plate 12,Transformant,Coum_Library2,Col300,f31871,46,D10,0.5110491150603027,0.004140010533609861,0.06165414994252511,0.44265913032419973,1.1544980777557095
1102,Coum_Library2_Col301,D11,f31871,Plate 12,Transformant,Coum_Library2,Col301,f31871,47,D11,0.4837859889603674,0.0031592476764957422,0.05762093373381602,0.44265913032419973,1.092908641929619
1104,Coum_Library2_Col303,E1,f31871,Plate 12,Transformant,Coum_Library2,Col303,f31871,49,E1,0.4899667384204724,0.09029928559695476,0.06444685759408829,0.44265913032419973,1.1068714160749942
1105,Coum_Library2_Col304,E2,f31871,Plate 12,Transformant,Coum_Library2,Col304,f31871,50,E2,0.4848794772750388,0.007079546536678919,0.08223546155857889,0.44265913032419973,1.09537891361219
1106,Coum_Library2_Col305,E3,f31871,Plate 12,Transformant,Coum_Library2,Col305,f31871,51,E3,0.5633225738919215,0.0066096674993358084,0.05432967582320188,0.44265913032419973,1.272587721119293
1107,Coum_Library2_Col306,E4,f31871,Plate 12,Transformant,Coum_Library2,Col306,f31871,52,E4,0.7641160639313576,0.008522171142742197,0.06416442413203803,0.44265913032419973,1.726195195322698
1108,Coum_Library2_Col307,E5,f31871,Plate 12,Transformant,Coum_Library2,Col307,f31871,53,E5,0.24251872310388692,0.006179199402515719,0.00561557854408718,0.44265913032419973,0.5478678886082577
1110,Coum_Library2_Col309,E7,f31871,Plate 12,Transformant,Coum_Library2,Col309,f31871,55,E7,0.5542394382735621,0.14849892162544456,0.03892956710875806,0.44265913032419973,1.2520682401098153
1112,Coum_Library2_Col310,E9,f31871,Plate 12,Transformant,Coum_Library2,Col310,f31871,57,E9,0.48517458069675434,0.19664508871911796,0.05599678371272676,0.44265913032419973,1.096045574258045
1113,Coum_Library2_Col311,E10,f31871,Plate 12,Transformant,Coum_Library2,Col311,f31871,58,E10,0.49253923097741653,0.009022076714970339,0.08048660732988694,0.44265913032419973,1.1126828686820152
1114,SHK0058,E11,f31871,Plate 12,Control,nan,,f31871,59,E11,0.4465105536303941,0.0028357493199361,0.06765444196388493,0.44265913032419973,1.008700652584244
1115,Coum_Library2_Col312,E12,f31871,Plate 12,Transformant,Coum_Library2,Col312,f31871,60,E12,0.3147889791007247,0.0019208564313794513,0.05068805540865055,0.44265913032419973,0.7111317886297205
1117,Coum_Library2_Col314,F2,f31871,Plate 12,Transformant,Coum_Library2,Col314,f31871,62,F2,0.6463970813911092,0.0879264990794309,0.04287949492955142,0.44265913032419973,1.46025923133607
1118,Coum_Library2_Col315,F3,f31871,Plate 12,Transformant,Coum_Library2,Col315,f31871,63,F3,0.24084533714586545,0.49693430130436944,0.020946275388204177,0.44265913032419973,0.5440875848860779
1119,SHK0066,F4,f31871,Plate 12,Control,nan,,f31871,64,F4,0.43754154102714843,0.006366459408774526,0.05642251688085647,0.44265913032419973,0.9884389839800588
1120,Coum_Library2_Col316,F5,f31871,Plate 12,Transformant,Coum_Library2,Col316,f31871,65,F5,0.9772094033495128,0.004163835491439323,0.06034743640651019,0.44265913032419973,2.2075889469032597
1121,Coum_Library2_Col317,F6,f31871,Plate 12,Transformant,Coum_Library2,Col317,f31871,66,F6,0.2668703011596903,0.007287069769797013,0.02493783768035091,0.44265913032419973,0.6028799201865255
1122,Coum_Library2_Col318,F7,f31871,Plate 12,Transformant,Coum_Library2,Col318,f31871,67,F7,0.21250270559037754,0.04122714769321512,0.008664064255558112,0.44265913032419973,0.4800594656993574
1124,Coum_Library2_Col320,F9,f31871,Plate 12,Transformant,Coum_Library2,Col320,f31871,69,F9,0.6398772825289997,0.22317318193384925,0.07475753890850466,0.44265913032419973,1.445530519296776
1125,Coum_Library2_Col321,F10,f31871,Plate 12,Transformant,Coum_Library2,Col321,f31871,70,F10,1.192850970435011,0.009185299646005595,0.049159742279575924,0.44265913032419973,2.69473933489495
1126,Coum_Library2_Col322,F11,f31871,Plate 12,Transformant,Coum_Library2,Col322,f31871,71,F11,0.47130254356065493,0.0012445836953563698,0.05259878519822234,0.44265913032419973,1.064707607443852
1127,Coum_Library2_Col323,F12,f31871,Plate 12,Transformant,Coum_Library2,Col323,f31871,72,F12,0.539329912435851,0.00417341721630677,0.05582249486380027,0.44265913032419973,1.2183865089168058
1128,SHK0046,G1,f31871,Plate 12,Control,nan,,f31871,73,G1,0.30324488857344506,0.000367927925058153,0.03363945794289232,0.44265913032419973,0.6850528268813774
1129,Coum_Library2_Col324,G2,f31871,Plate 12,Transformant,Coum_Library2,Col324,f31871,74,G2,0.517924731942151,0.005376185115157303,0.04476793979016237,0.44265913032419973,1.1700306092474078
1131,Coum_Library2_Col326,G4,f31871,Plate 12,Transformant,Coum_Library2,Col326,f31871,76,G4,0.5262096068021423,0.21459823640496534,0.058836625892488864,0.44265913032419973,1.1887467596494643
1132,Coum_Library2_Col327,G5,f31871,Plate 12,Transformant,Coum_Library2,Col327,f31871,77,G5,0.5206171597217814,0.002873431572333806,0.0589202938757378,0.44265913032419973,1.1761130044702475
1133,Coum_Library2_Col328,G6,f31871,Plate 12,Transformant,Coum_Library2,Col328,f31871,78,G6,0.46414794277193355,0.004773094433489947,0.05439835079109112,0.44265913032419973,1.0485448304929248
1134,SHK0058,G7,f31871,Plate 12,Control,nan,,f31871,79,G7,0.4496580465035495,0.024045321680763662,0.06047158919132508,0.44265913032419973,1.0158110738035016
1135,Coum_Library2_Col329,G8,f31871,Plate 12,Transformant,Coum_Library2,Col329,f31871,80,G8,0.481727328360465,0.004597788992174109,0.05979888759388696,0.44265913032419973,1.088257974048004
1136,Coum_Library2_Col330,G9,f31871,Plate 12,Transformant,Coum_Library2,Col330,f31871,81,G9,0.48044366013078293,0.0023982289964486034,0.0617561063295796,0.44265913032419973,1.0853580717490456
1137,Coum_Library2_Col331,G10,f31871,Plate 12,Transformant,Coum_Library2,Col331,f31871,82,G10,0.5234975895995552,0.0025720315041713633,0.05976883872394094,0.44265913032419973,1.1826201104586955
1138,Coum_Library2_Col332,G11,f31871,Plate 12,Transformant,Coum_Library2,Col332,f31871,83,G11,0.7900155864671838,0.006850477921302178,0.05983536950721232,0.44265913032419973,1.7847041489657816
1139,Coum_Library2_Col333,G12,f31871,Plate 12,Transformant,Coum_Library2,Col333,f31871,84,G12,0.18990281287922076,0.0012485197908170824,0.02420402435454532,0.44265913032419973,0.4290046219991838
1140,Coum_Library2_Col334,H1,f31871,Plate 12,Transformant,Coum_Library2,Col334,f31871,85,H1,0.5872112184867678,0.002050888487126315,0.07404967342428778,0.44265913032419973,1.326553951472094
1142,Coum_Library2_Col336,H3,f31871,Plate 12,Transformant,Coum_Library2,Col336,f31871,87,H3,0.5200544630737796,0.00759232561279718,0.05823083625435196,0.44265913032419973,1.174841830762411
1143,Coum_Library2_Col337,H4,f31871,Plate 12,Transformant,Coum_Library2,Col337,f31871,88,H4,0.38798223321408093,0.004129305800686301,0.07010413980902507,0.44265913032419973,0.8764808102567004
1144,Coum_Library2_Col338,H5,f31871,Plate 12,Transformant,Coum_Library2,Col338,f31871,89,H5,0.3164688154155461,0.04619942909371687,0.05726979030307242,0.44265913032419973,0.7149266641891405
1145,Coum_Library2_Col339,H6,f31871,Plate 12,Transformant,Coum_Library2,Col339,f31871,90,H6,0.46573016708825793,0.003587434357281007,0.05409181712969762,0.44265913032419973,1.052119193265394
1146,Coum_Library2_Col340,H7,f31871,Plate 12,Transformant,Coum_Library2,Col340,f31871,91,H7,0.6926819168580971,0.00841812486153069,0.0582995506722415,0.44265913032419973,1.5648201277375275
1147,Coum_Library2_Col341,H8,f31871,Plate 12,Transformant,Coum_Library2,Col341,f31871,92,H8,0.7650783774326314,0.0011652924713425566,0.0460791672130392,0.44265913032419973,1.7283691333155031
1148,Coum_Library2_Col342,H9,f31871,Plate 12,Transformant,Coum_Library2,Col342,f31871,93,H9,0.4887377569950149,0.005419135121476363,0.055116658584579155,0.44265913032419973,1.10409505534669
1149,SHK0046,H10,f31871,Plate 12,Control,nan,,f31871,94,H10,0.32383168092933506,-9.244357732801121e-05,0.03138812781689079,0.44265913032419973,0.7315599266915912
1150,Coum_Library2_Col343,H11,f31871,Plate 12,Transformant,Coum_Library2,Col343,f31871,95,H11,0.6230021493692854,0.005925656666975265,0.08220263523776351,0.44265913032419973,1.4074083345191684
1151,Coum_Library2_Col344,H12,f31871,Plate 12,Transformant,Coum_Library2,Col344,f31871,96,H12,0.5375727455897891,0.005036095324677942,0.05919897233866961,0.44265913032419973,1.2144169379180667
1152,Coum_Library2_Col345,A1,f31872,Plate 13,Transformant,Coum_Library2,Col345,f31872,1,A1,0.4691547598330785,0.004547632565495019,0.07643540577550985,0.4321596829822044,1.0856051091938568
1153,SHK0058,A2,f31872,Plate 13,Control,nan,,f31872,2,A2,0.45272773463162735,0.0037699740952684265,0.08074586270489223,0.4321596829822044,1.0475936383225037
1154,Coum_Library2_Col346,A3,f31872,Plate 13,Transformant,Coum_Library2,Col346,f31872,3,A3,0.5114365169591063,0.009319045586226102,0.053469185362365564,0.4321596829822044,1.1834433823855022
1155,Coum_Library2_Col347,A4,f31872,Plate 13,Transformant,Coum_Library2,Col347,f31872,4,A4,0.36259423729447826,0.01174416061036057,0.033489389590711016,0.4321596829822044,0.8390283767155792
1156,Coum_Library2_Col348,A5,f31872,Plate 13,Transformant,Coum_Library2,Col348,f31872,5,A5,0.34859488870271016,0.010529550517900978,0.03992411839194952,0.4321596829822044,0.8066344511759203
1157,Coum_Library2_Col349,A6,f31872,Plate 13,Transformant,Coum_Library2,Col349,f31872,6,A6,0.6675258419617375,0.004333258929650793,0.061381807015400976,0.4321596829822044,1.5446277573959277
1158,Coum_Library2_Col350,A7,f31872,Plate 13,Transformant,Coum_Library2,Col350,f31872,7,A7,0.4645445529392837,0.0007227100680453662,0.07681491061790569,0.4321596829822044,1.0749372771971717
1159,Coum_Library2_Col351,A8,f31872,Plate 13,Transformant,Coum_Library2,Col351,f31872,8,A8,0.5115129075056148,0.0017418345673230657,0.07019471675479126,0.4321596829822044,1.183620147015607
1161,Coum_Library2_Col353,A10,f31872,Plate 13,Transformant,Coum_Library2,Col353,f31872,10,A10,0.5488267990311727,0.16694934038454637,0.0626217873727582,0.4321596829822044,1.2699629804517707
1162,Coum_Library2_Col354,A11,f31872,Plate 13,Transformant,Coum_Library2,Col354,f31872,11,A11,0.6156231669905539,0.0017393627655073467,0.04555228521702215,0.4321596829822044,1.4245270700457824
1163,SHK0066,A12,f31872,Plate 13,Control,nan,,f31872,12,A12,0.4489267110368517,0.0009881212662045224,0.0710197421647937,0.4321596829822044,1.0387982237004227
1164,Coum_Library2_Col355,B1,f31872,Plate 13,Transformant,Coum_Library2,Col355,f31872,13,B1,0.2030049050667424,0.7502502472929958,0.027782996859935353,0.4321596829822044,0.4697451267685741
1165,Coum_Library2_Col356,B2,f31872,Plate 13,Transformant,Coum_Library2,Col356,f31872,14,B2,0.48510729060175545,0.007224951824625055,0.07798561247097079,0.4321596829822044,1.1225186191691354
1166,Coum_Library2_Col357,B3,f31872,Plate 13,Transformant,Coum_Library2,Col357,f31872,15,B3,0.4135817259310077,0.015339011432005537,0.0215808887708344,0.4321596829822044,0.9570113599607539
1167,Coum_Library2_Col358,B4,f31872,Plate 13,Transformant,Coum_Library2,Col358,f31872,16,B4,1.239669625479986,0.007818689316814151,0.04756406422071792,0.4321596829822044,2.8685452953996022
1168,SHK0046,B5,f31872,Plate 13,Control,nan,,f31872,17,B5,0.28725494508816757,0.002531386144294256,0.11792119570832747,0.4321596829822044,0.6646963064807603
1169,Coum_Library2_Col359,B6,f31872,Plate 13,Transformant,Coum_Library2,Col359,f31872,18,B6,0.3213188769274268,0.010111319797591967,0.13211820005650626,0.4321596829822044,0.743518864855929
1170,Coum_Library2_Col360,B7,f31872,Plate 13,Transformant,Coum_Library2,Col360,f31872,19,B7,0.40271713847490737,0.005837497312492103,0.10003011171445253,0.4321596829822044,0.9318711447025255
1171,Coum_Library2_Col361,B8,f31872,Plate 13,Transformant,Coum_Library2,Col361,f31872,20,B8,0.33900243320191664,0.008038003549267137,0.019832763245322342,0.4321596829822044,0.7844378977292895
1172,SHK0066,B9,f31872,Plate 13,Control,nan,,f31872,21,B9,0.32304459190894125,0.004003473532430983,0.07675434657846805,0.4321596829822044,0.7475120994159089
1173,Coum_Library2_Col362,B10,f31872,Plate 13,Transformant,Coum_Library2,Col362,f31872,22,B10,0.5019009785243297,0.0022543930982297307,0.06204280094236973,0.4321596829822044,1.1613785327239725
1174,Coum_Library2_Col363,B11,f31872,Plate 13,Transformant,Coum_Library2,Col363,f31872,23,B11,0.6120797928315147,0.006051860608215438,0.06677812127176085,0.4321596829822044,1.4163278457808361
1175,Coum_Library2_Col364,B12,f31872,Plate 13,Transformant,Coum_Library2,Col364,f31872,24,B12,0.30629532216549327,0.013577518360164902,0.0077061312238470465,0.4321596829822044,0.7087549677282273
1176,Coum_Library2_Col365,C1,f31872,Plate 13,Transformant,Coum_Library2,Col365,f31872,25,C1,0.3485109708842089,0.009235520896587739,0.037796832078899,0.4321596829822044,0.8064402687433477
1177,Coum_Library2_Col366,C2,f31872,Plate 13,Transformant,Coum_Library2,Col366,f31872,26,C2,0.28075154598098373,0.005341525520937676,0.009134814224675243,0.4321596829822044,0.6496477043938979
1178,Coum_Library2_Col367,C3,f31872,Plate 13,Transformant,Coum_Library2,Col367,f31872,27,C3,0.6710784481147437,0.002238542424973082,0.07616922449619584,0.4321596829822044,1.5528483441209335
